-2.8922335538757016e-01	3.4544504732071918e-01	-7.1280634469953252e-01	-2.2060476319929734e-01	-4.3039581176712860e-01	1.5431887568918698e-01	-5.7812955685287437e-02	2.0105522096749875e-01	2.9023034061653025e-01	Attemp:138,w=0.260000
-2.8922378410796856e-01	3.4544464622491727e-01	-7.1280658292386145e-01	-2.2060492496357756e-01	-4.3039602079880901e-01	1.5431840074079903e-01	-5.7813455619093054e-02	2.0105515721769418e-01	2.9023026152072029e-01	Attemp:127,w=0.280000
-2.8922471132872229e-01	3.4544380335577052e-01	-7.1280707505845864e-01	-2.2060526403684574e-01	-4.3039644681312672e-01	1.5431745298262789e-01	-5.7814411957802903e-02	2.0105503183105880e-01	2.9023010409820083e-01	Attemp:118,w=0.300000
-2.8922546482392875e-01	3.4544311777188380e-01	-7.1280747551162116e-01	-2.2060553981651410e-01	-4.3039679371948675e-01	1.5431668035518997e-01	-5.7815192499002632e-02	2.0105492962517768e-01	2.9022997584277721e-01	Attemp:110,w=0.320000
-2.8922622954217458e-01	3.4544242489449029e-01	-7.1280787915778965e-01	-2.2060581840265159e-01	-4.3039714273235974e-01	1.5431590537447454e-01	-5.7815970051154596e-02	2.0105482737672414e-01	2.9022984730263884e-01	Attemp:103,w=0.340000
-2.8922713442681225e-01	3.4544161105910276e-01	-7.1280835114570440e-01	-2.2060614540816517e-01	-4.3039754935200514e-01	1.5431500766441120e-01	-5.7816859891026945e-02	2.0105470942553083e-01	2.9022969852942904e-01	Attemp:97,w=0.360000
-2.8922743673557133e-01	3.4544133126361709e-01	-7.1280851604735784e-01	-2.2060625802489514e-01	-4.3039769361590985e-01	1.5431468162767745e-01	-5.7817196970581825e-02	2.0105466607050018e-01	2.9022964452772959e-01	Attemp:91,w=0.380000
-2.8922807532642530e-01	3.4544075703024602e-01	-7.1280884894005259e-01	-2.2060648870118343e-01	-4.3039798052406864e-01	1.5431404791498080e-01	-5.7817824576545634e-02	2.0105458289683359e-01	2.9022953962404857e-01	Attemp:86,w=0.400000
-2.8922828120132160e-01	3.4544056444474341e-01	-7.1280896300922192e-01	-2.2060656622613459e-01	-4.3039808097410270e-01	1.5431381884740764e-01	-5.7818064239802486e-02	2.0105455237851694e-01	2.9022950177344536e-01	Attemp:81,w=0.420000
-2.8922893953483486e-01	3.4543997699006240e-01	-7.1280930196798198e-01	-2.2060680205912114e-01	-4.3039837199072839e-01	1.5431318001715172e-01	-5.7818688634291807e-02	2.0105446890512541e-01	2.9022939611411708e-01	Attemp:77,w=0.440000
-2.8922927529128328e-01	3.4543967345659704e-01	-7.1280947833637498e-01	-2.2060692397741205e-01	-4.3039852462410438e-01	1.5431284097955078e-01	-5.7819026663543577e-02	2.0105442439624716e-01	2.9022934012343860e-01	Attemp:73,w=0.460000
-2.8922933682147633e-01	3.4543960966428511e-01	-7.1280951794588188e-01	-2.2060694974634831e-01	-4.3039856133191901e-01	1.5431275152378537e-01	-5.7819129150610230e-02	2.0105441221691556e-01	2.9022932548670488e-01	Attemp:69,w=0.480000
-2.8922912306893933e-01	3.4543978465510616e-01	-7.1280942195120811e-01	-2.2060687979008486e-01	-4.3039848367734268e-01	1.5431290636312353e-01	-5.7819004464020524e-02	2.0105443156638461e-01	2.9022935135444572e-01	Attemp:65,w=0.500000
-2.8922954217933677e-01	3.4543941103907183e-01	-7.1280963723247659e-01	-2.2060702971228618e-01	-4.3039866863176207e-01	1.5431250033391047e-01	-5.7819399858022216e-02	2.0105437864965006e-01	2.9022928434401618e-01	Attemp:62,w=0.520000
-2.8922975016686958e-01	3.4543922127622312e-01	-7.1280974786222639e-01	-2.2060710591537558e-01	-4.3039876511422803e-01	1.5431228403514891e-01	-5.7819617456828974e-02	2.0105435026885005e-01	2.9022924878541068e-01	Attemp:59,w=0.540000
-2.8923058573420279e-01	3.4543849267204796e-01	-7.1281016260527463e-01	-2.2060739799394799e-01	-4.3039911649674933e-01	1.5431152871069126e-01	-5.7820325739075203e-02	2.0105425273533223e-01	2.9022912386599709e-01	Attemp:57,w=0.560000
-2.8923048151553110e-01	3.4543857376031117e-01	-7.1281011937669303e-01	-2.2060736561576849e-01	-4.3039908323914755e-01	1.5431158962902780e-01	-5.7820285269368464e-02	2.0105426014552499e-01	2.9022913427706759e-01	Attemp:54,w=0.580000
-2.8923099883816517e-01	3.4543812290007264e-01	-7.1281037586689044e-01	-2.2060754633210028e-01	-4.3039930060039239e-01	1.5431112243768141e-01	-5.7820722614496174e-02	2.0105419988455026e-01	2.9022905707809493e-01	Attemp:52,w=0.600000
-2.8923063615479333e-01	3.4543842428834526e-01	-7.1281020866933686e-01	-2.2060742569925434e-01	-4.3039916416546664e-01	1.5431139962637816e-01	-5.7820487462128700e-02	2.0105423502772735e-01	2.9022910347649955e-01	Attemp:49,w=0.620000
-2.8923094048422571e-01	3.4543815706631736e-01	-7.1281036118196206e-01	-2.2060753282093820e-01	-4.3039929424718759e-01	1.5431111774407411e-01	-5.7820754194483112e-02	2.0105419863439050e-01	2.9022905703708790e-01	Attemp:47,w=0.640000
-2.8923113683183815e-01	3.4543798271667508e-01	-7.1281046118306690e-01	-2.2060760272928118e-01	-4.3039938032869268e-01	1.5431092903396756e-01	-5.7820935571156751e-02	2.0105417422809430e-01	2.9022902606887957e-01	Attemp:45,w=0.660000
-2.8923124013576551e-01	3.4543788774656947e-01	-7.1281051648074312e-01	-2.2060764083984166e-01	-4.3039942920029861e-01	1.5431081840205763e-01	-5.7821046460516320e-02	2.0105415984309424e-01	2.9022900809588986e-01	Attemp:43,w=0.680000
-2.8923125619265244e-01	3.4543786647532204e-01	-7.1281053047422405e-01	-2.2060764943822142e-01	-4.3039944398826568e-01	1.5431077844364163e-01	-5.7821094743425124e-02	2.0105415450482808e-01	2.9022900192645773e-01	Attemp:41,w=0.700000
-2.8923193215096721e-01	3.4543729262946854e-01	-7.1281085239849651e-01	-2.2060787926228850e-01	-4.3039971156581902e-01	1.5431021968251124e-01	-5.7821592124385618e-02	2.0105408314214149e-01	2.9022890908547722e-01	Attemp:40,w=0.720000
-2.8923183730735458e-01	3.4543736566329059e-01	-7.1281081334502971e-01	-2.2060785009542100e-01	-4.3039968235768378e-01	1.5431027171050143e-01	-5.7821557717637896e-02	2.0105408960837398e-01	2.9022891824933883e-01	Attemp:38,w=0.740000
-2.8923165657869976e-01	3.4543750919406102e-01	-7.1281073531347627e-01	-2.2060779272929595e-01	-4.3039962188113029e-01	1.5431038612818943e-01	-5.7821471331176703e-02	2.0105410400867677e-01	2.9022893797210592e-01	Attemp:36,w=0.760000
-2.8923214884664883e-01	3.4543709459678473e-01	-7.1281096693462986e-01	-2.2060795875203817e-01	-4.3039981318006121e-01	1.5430999048790722e-01	-5.7821817637091863e-02	2.0105405362243567e-01	2.9022887208306436e-01	Attemp:35,w=0.780000
-2.8923187450245769e-01	3.4543731458025845e-01	-7.1281084666438932e-01	-2.2060787082629832e-01	-4.3039971911433972e-01	1.5431017142076714e-01	-5.7821676110470309e-02	2.0105407650359700e-01	2.9022890312662192e-01	Attemp:33,w=0.800000
-2.8923227050993722e-01	3.4543698272819184e-01	-7.1281103156855541e-01	-2.2060800371393352e-01	-4.3039987120952578e-01	1.5430985887183968e-01	-5.7821946617195308e-02	2.0105403677076936e-01	2.9022885099047402e-01	Attemp:32,w=0.820000
-2.8923257810596620e-01	3.4543672578777107e-01	-7.1281117450272691e-01	-2.2060810660537633e-01	-4.3039998846200012e-01	1.5430961892376280e-01	-5.7822152822800663e-02	2.0105400629795581e-01	2.9022881091737540e-01	Attemp:31,w=0.840000
-2.8923222189643938e-01	3.4543701002072025e-01	-7.1281101924755697e-01	-2.2060799309381124e-01	-4.3039986810220104e-01	1.5430984852022311e-01	-5.7821974574547907e-02	2.0105403540079075e-01	2.9022885054132741e-01	Attemp:29,w=0.860000
-2.8923249321586264e-01	3.4543678417018592e-01	-7.1281114462063633e-01	-2.2060808356314948e-01	-4.3039997072237507e-01	1.5430963953978583e-01	-5.7822152434471127e-02	2.0105400890798503e-01	2.9022881560654351e-01	Attemp:28,w=0.880000
-2.8923271081514468e-01	3.4543660354383227e-01	-7.1281124473867474e-01	-2.2060815593188018e-01	-4.3040005249167435e-01	1.5430947368416428e-01	-5.7822292587216648e-02	2.0105398790359993e-01	2.9022878784971212e-01	Attemp:27,w=0.900000
-2.8923288665793123e-01	3.4543645798319605e-01	-7.1281132529861135e-01	-2.2060821426889110e-01	-4.3040011814805773e-01	1.5430934106096020e-01	-5.7822403824367014e-02	2.0105397112510176e-01	2.9022876562781946e-01	Attemp:26,w=0.920000
-2.8923302997378020e-01	3.4543633967608772e-01	-7.1281139067472665e-01	-2.2060826170351683e-01	-4.3040017132014058e-01	1.5430923412311018e-01	-5.7822492810737404e-02	2.0105395761025449e-01	2.9022874768613149e-01	Attemp:25,w=0.940000
-2.8923314794793259e-01	3.4543624256347139e-01	-7.1281144425382592e-01	-2.2060830066305126e-01	-4.3040021480768870e-01	1.5430914707552187e-01	-5.7822564626585728e-02	2.0105394662081624e-01	2.9022873305963176e-01	Attemp:24,w=0.960000
-2.8923273683459177e-01	3.4543656074534235e-01	-7.1281127196731442e-01	-2.2060817434237567e-01	-4.3040008815667319e-01	1.5430937545854365e-01	-5.7822399557975836e-02	2.0105397581663101e-01	2.9022877385521972e-01	Attemp:22,w=0.980000
-2.8923285940181354e-01	3.4543645906998049e-01	-7.1281132807482606e-01	-2.2060821532905989e-01	-4.3040013445667369e-01	1.5430928213240985e-01	-5.7822476488480615e-02	2.0105396409224602e-01	2.9022875828355016e-01	Attemp:21,w=1.000000
-2.8923296615072080e-01	3.4543637062550780e-01	-7.1281137680535234e-01	-2.2060825107202731e-01	-4.3040017473164405e-01	1.5430920131862719e-01	-5.7822542420151037e-02	2.0105395395924827e-01	2.9022874478820837e-01	Attemp:20,w=1.020000
-2.8923306211760180e-01	3.4543629132816878e-01	-7.1281142041060108e-01	-2.2060828321133771e-01	-4.3040021074884066e-01	1.5430912959111792e-01	-5.7822600124361093e-02	2.0105394497978851e-01	2.9022873277868760e-01	Attemp:19,w=1.040000
-2.8923315221329077e-01	3.4543621729956303e-01	-7.1281146101473003e-01	-2.2060831329790406e-01	-4.3040024409836997e-01	1.5430906401002289e-01	-5.7822651860153021e-02	2.0105393677481026e-01	2.9022872173279018e-01	Attemp:18,w=1.060000
-2.8923324157292074e-01	3.4543614462653077e-01	-7.1281150074414568e-01	-2.2060834287924636e-01	-4.3040027625472022e-01	1.5430900204210232e-01	-5.7822699428044959e-02	2.0105392901135732e-01	2.9022871117712562e-01	Attemp:17,w=1.080000
-2.8923333581315841e-01	3.4543606922563597e-01	-7.1281154179809170e-01	-2.2060837353184956e-01	-4.3040030856425948e-01	1.5430894163771422e-01	-5.7822744104912435e-02	2.0105392140829087e-01	2.9022870069205814e-01	Attemp:16,w=1.100000
-2.8923344091924108e-01	3.4543598703856432e-01	-7.1281158633664010e-01	-2.2060840673823620e-01	-4.3040034205871147e-01	1.5430888162507733e-01	-5.7822786372267898e-02	2.0105391378066537e-01	2.9022868997154405e-01	Attemp:15,w=1.120000
-2.8923356186031041e-01	3.4543589524845786e-01	-7.1281163581072537e-01	-2.2060844331331794e-01	-4.3040037683927529e-01	1.5430882278215102e-01	-5.7822825269789387e-02	2.0105390617075733e-01	2.9022867901392652e-01	Attemp:14,w=1.140000
-2.8923369694287643e-01	3.4543579657297274e-01	-7.1281168856880595e-01	-2.2060848152868956e-01	-4.3040041039988197e-01	1.5430877030623899e-01	-5.7822857137906560e-02	2.0105389918430233e-01	2.9022866862517877e-01	Attemp:13,w=1.160000
-2.8923381326161501e-01	3.4543569425698917e-01	-7.1281173573764578e-01	-2.2060851570044912e-01	-4.3040043536636668e-01	1.5430873605374487e-01	-5.7822875651886735e-02	2.0105389374430324e-01	2.9022865982561813e-01	Attemp:11,w=1.180000
-2.8923390745936722e-01	3.4543565596189379e-01	-7.1281172721637431e-01	-2.2060850520073663e-01	-4.3040041924219530e-01	1.5430875550717602e-01	-5.7822865717356446e-02	2.0105389519072678e-01	2.9022866379250101e-01	Attemp:11,w=1.200000
-2.8923400113645781e-01	3.4543566647789059e-01	-7.1281166075281999e-01	-2.2060848422979037e-01	-4.3040041283870240e-01	1.5430872681267940e-01	-5.7822885976286480e-02	2.0105389043799887e-01	2.9022866538481967e-01	Attemp:11,w=1.220000
-2.8923376921451838e-01	3.4543580361163551e-01	-7.1281173752525695e-01	-2.2060851863823988e-01	-4.3040045031604834e-01	1.5430873150847799e-01	-5.7822871906467690e-02	2.0105389637190052e-01	2.9022866081067961e-01	Attemp:12,w=1.240000
-2.8923374885312308e-01	3.4543566859178837e-01	-7.1281174328215779e-01	-2.2060851774399459e-01	-4.3040042536937911e-01	1.5430875425737614e-01	-5.7822868467764708e-02	2.0105389346933100e-01	2.9022865869325049e-01	Attemp:13,w=1.260000
-2.8923391575058383e-01	3.4543571329170730e-01	-7.1281172836974804e-01	-2.2060849895682819e-01	-4.3040043032978920e-01	1.5430873046252938e-01	-5.7822879047463499e-02	2.0105389660423295e-01	2.9022866787124546e-01	Attemp:14,w=1.280000
-2.8923404963368665e-01	3.4543574305442504e-01	-7.1281171388214326e-01	-2.2060848842379524e-01	-4.3040043861666488e-01	1.5430871231890808e-01	-5.7822881532685035e-02	2.0105389929086145e-01	2.9022867333516034e-01	Attemp:14,w=1.300000
-2.8923359604754856e-01	3.4543578164263233e-01	-7.1281170735387211e-01	-2.2060852904627076e-01	-4.3040044167952152e-01	1.5430875859811333e-01	-5.7822859948738176e-02	2.0105389025449877e-01	2.9022864693573530e-01	Attemp:15,w=1.320000
-2.8923324713385051e-01	3.4543582610169260e-01	-7.1281171034414836e-01	-2.2060856021803538e-01	-4.3040044125517385e-01	1.5430880114738135e-01	-5.7822847441813881e-02	2.0105388237894412e-01	2.9022862706225538e-01	Attemp:15,w=1.340000
-2.8923382829496153e-01	3.4543575538451038e-01	-7.1281166410828911e-01	-2.2060848515238171e-01	-4.3040042612811780e-01	1.5430872455644068e-01	-5.7822877712881103e-02	2.0105389593090456e-01	2.9022866103287459e-01	Attemp:17,w=1.360000
-2.8923375261577233e-01	3.4543575462181803e-01	-7.1281176094225507e-01	-2.2060853599829960e-01	-4.3040045630829138e-01	1.5430874885656470e-01	-5.7822866045262294e-02	2.0105388865582380e-01	2.9022865462892367e-01	Attemp:18,w=1.380000
-2.8923365027221015e-01	3.4543576090085770e-01	-7.1281184597593950e-01	-2.2060858462446914e-01	-4.3040048253184959e-01	1.5430877744025509e-01	-5.7822855470723147e-02	2.0105388389134699e-01	2.9022864684810340e-01	Attemp:18,w=1.400000
-2.8923393945786002e-01	3.4543548847205918e-01	-7.1281176122545364e-01	-2.2060849178078890e-01	-4.3040036410814209e-01	1.5430873358288361e-01	-5.7822888821659410e-02	2.0105391657229871e-01	2.9022868260607193e-01	Attemp:19,w=1.420000
-2.8923396021262882e-01	3.4543594781734510e-01	-7.1281159320953891e-01	-2.2060842194431146e-01	-4.3040044961592916e-01	1.5430871402917257e-01	-5.7822876586577636e-02	2.0105387518000367e-01	2.9022867229394245e-01	Attemp:20,w=1.440000
-2.8923334862382671e-01	3.4543574243474018e-01	-7.1281179548849005e-01	-2.2060865364988835e-01	-4.3040051145902736e-01	1.5430875869568955e-01	-5.7822862729973626e-02	2.0105389903673906e-01	2.9022859925039346e-01	Attemp:21,w=1.460000
-2.8923380445809899e-01	3.4543589065966418e-01	-7.1281153104682360e-01	-2.2060841054425470e-01	-4.3040040670377500e-01	1.5430874183940735e-01	-5.7822871848532111e-02	2.0105390800313322e-01	2.9022866976091743e-01	Attemp:23,w=1.480000
-2.8923355060889672e-01	3.4543580329426116e-01	-7.1281185331350239e-01	-2.2060864005118264e-01	-4.3040054228255781e-01	1.5430872031529078e-01	-5.7822895887495791e-02	2.0105385332365031e-01	2.9022860207973722e-01	Attemp:24,w=1.500000
-2.8923414062176167e-01	3.4543520365237329e-01	-7.1281191123636667e-01	-2.2060852522337054e-01	-4.3040031950453728e-01	1.5430873532843753e-01	-5.7822851602327023e-02	2.0105396138303211e-01	2.9022873831348728e-01	Attemp:25,w=1.520000
-2.8923324897514779e-01	3.4543594531759114e-01	-7.1281173449288637e-01	-2.2060863630295763e-01	-4.3040056451308184e-01	1.5430871957971143e-01	-5.7822925980812900e-02	2.0105388794162538e-01	2.9022859450217642e-01	Attemp:27,w=1.540000
-2.8923352866143537e-01	3.4543594295338276e-01	-7.1281170116718218e-01	-2.2060855157845921e-01	-4.3040050014126430e-01	1.5430876369964996e-01	-5.7822886833498441e-02	2.0105387001941241e-01	2.9022860290786595e-01	Attemp:30,w=1.560000
-2.8923413829365552e-01	3.4543571226450998e-01	-7.1281161067972909e-01	-2.2060838789461620e-01	-4.3040035883216765e-01	1.5430874688175655e-01	-5.7822828490365574e-02	2.0105390446865945e-01	2.9022869364957937e-01	Attemp:32,w=1.580000
-2.8923377809264605e-01	3.4543537705400595e-01	-7.1281204076521765e-01	-2.2060865367084459e-01	-4.3040044188884558e-01	1.5430868943875953e-01	-5.7822936614137573e-02	2.0105391153589403e-01	2.9022864522647718e-01	Attemp:34,w=1.600000
-2.8923361582751728e-01	3.4543549396137130e-01	-7.1281198597428874e-01	-2.2060868022948346e-01	-4.3040048250463153e-01	1.5430871760102838e-01	-5.7822924805800910e-02	2.0105388967742072e-01	2.9022864229615825e-01	Attemp:37,w=1.620000
-2.8923350153107419e-01	3.4543560445817234e-01	-7.1281199634932402e-01	-2.2060871487122519e-01	-4.3040054310814918e-01	1.5430872102862023e-01	-5.7822930881645307e-02	2.0105389416942857e-01	2.9022859686555141e-01	Attemp:40,w=1.640000
-2.8923323823816582e-01	3.4543577781271229e-01	-7.1281194322425623e-01	-2.2060876522502937e-01	-4.3040062270922069e-01	1.5430872371067339e-01	-5.7822956390901174e-02	2.0105385490191724e-01	2.9022854400596282e-01	Attemp:43,w=1.660000
-2.8923418199760664e-01	3.4543586123583636e-01	-7.1281144328139601e-01	-2.2060827615219647e-01	-4.3040031014292573e-01	1.5430878032872097e-01	-5.7822780485269808e-02	2.0105390436426746e-01	2.9022873625041729e-01	Attemp:48,w=1.680000
-2.8923425596153934e-01	3.4543547855885404e-01	-7.1281170812058425e-01	-2.2060838657615281e-01	-4.3040028092348354e-01	1.5430871259716503e-01	-5.7822835011283241e-02	2.0105392827861127e-01	2.9022875738224291e-01	Attemp:54,w=1.700000
-2.8923322881964597e-01	3.4543582421655278e-01	-7.1281194212811627e-01	-2.2060877050492395e-01	-4.3040065223989571e-01	1.5430873534100475e-01	-5.7822972188988776e-02	2.0105385657112174e-01	2.9022853124132675e-01	Attemp:59,w=1.720000
-2.8923440743196283e-01	3.4543555019926891e-01	-7.1281155571522226e-01	-2.2060826756439694e-01	-4.3040020608159218e-01	1.5430873339828777e-01	-5.7822775313739048e-02	2.0105393807625047e-01	2.9022880213114416e-01	Attemp:67,w=1.740000
-2.8923331433478972e-01	3.4543611664989177e-01	-7.1281166466289103e-01	-2.2060860920802119e-01	-4.3040062552685565e-01	1.5430879424938632e-01	-5.7822908084693037e-02	2.0105383865293414e-01	2.9022853672960464e-01	Attemp:78,w=1.760000
-2.8923326761271978e-01	3.4543606390552822e-01	-7.1281173612068516e-01	-2.2060866034541837e-01	-4.3040065247527848e-01	1.5430878373971874e-01	-5.7822934031081852e-02	2.0105383709351132e-01	2.9022852159068968e-01	Attemp:91,w=1.780000
-2.8923434398963299e-01	3.4543561007313378e-01	-7.1281152897518452e-01	-2.2060826177755805e-01	-4.3040020652277122e-01	1.5430874418635177e-01	-5.7822757327189840e-02	2.0105393706974775e-01	2.9022879987734018e-01	Attemp:109,w=1.800000
-2.8923430307144748e-01	3.4543577709597589e-01	-7.1281140610480498e-01	-2.2060820614299714e-01	-4.3040021118707555e-01	1.5430877890302275e-01	-5.7822721107101419e-02	2.0105392425939667e-01	2.9022879245466748e-01	Attemp:135,w=1.820000
-2.8923436174226047e-01	3.4543569243617706e-01	-7.1281144067345081e-01	-2.2060820570727147e-01	-4.3040017997335023e-01	1.5430876525109832e-01	-5.7822715975218632e-02	2.0105393592212942e-01	2.9022881344527468e-01	Attemp:177,w=1.840000
-2.8923314140708545e-01	3.4543586774796170e-01	-7.1281199007566354e-01	-2.2060883718174992e-01	-4.3040074946356915e-01	1.5430873512629970e-01	-5.7823046622273708e-02	2.0105383271653965e-01	2.9022846824712040e-01	Attemp:253,w=1.860000
-2.8923305241051100e-01	3.4543600768096466e-01	-7.1281192668993043e-01	-2.2060883094456735e-01	-4.3040079603567521e-01	1.5430876233106827e-01	-5.7823047919634871e-02	2.0105381255602497e-01	2.9022843599105197e-01	Attemp:444,w=1.880000
-2.8923456370466061e-01	3.4543546478553289e-01	-7.1281150434896412e-01	-2.2060817552537415e-01	-4.3040006516467472e-01	1.5430872664840745e-01	-5.7822681905919854e-02	2.0105397565804531e-01	2.9022888921878509e-01	Attemp:1764,w=1.900000
-2.0829609919820533e+68	-1.4226664384893720e+68	1.7298673024922429e+66	6.0810713066562336e+67	1.0105377220014049e+68	-2.2259913706200081e+67	3.4466657839588439e+67	2.9196687825857647e+67	6.5004620551620573e+67	Attemp:10000,w=1.920000
-9.7760530278348754e+169	-9.9977364960821533e+169	-2.7654417564711874e+169	1.3316732101694242e+169	4.6549552166274980e+169	-1.9565727619987346e+169	6.6927966860566231e+168	1.6912751558860167e+169	3.1192258857885572e+169	Attemp:10000,w=1.940000
4.4749958496789907e+269	9.2123659284449923e+268	-1.9600127746003418e+269	-2.3754726507463627e+269	-2.4173802773191389e+269	-9.0903488745283000e+267	-1.5422172760961204e+269	-4.8980687781225419e+268	-1.4741091119456542e+269	Attemp:10000,w=1.960000
                nan	                nan	                nan	                nan	                nan	                nan	                nan	                nan	                nan	Attemp:8389,w=1.980000
